1,"网游,角色,仙侠,QQ,御剑"
3,"益智休闲,网游,模拟,卡通,捕鱼,达人"
9,"网游,角色,仙侠"
11,"棋牌游戏,网游,斗地主,卡通,QQ"
13,"网游,策略,军事,二战"
19,"网游,即时战斗,角色,仙侠,明珠"
21,"角色扮演,网游,回合制,角色,西游,明珠"
23,"角色扮演,网游,即时战斗,角色,三国,Q版,明珠"
24,"策略塔防,网游,策略,三国,OL"
26,"角色扮演,网游,即时战斗,角色,武侠"
30,"网游,角色,武侠"
32,"网游,角色,仙侠,中国风"
34,"网游,角色,仙侠,OL"
38,"网游,策略,武侠"
42,"策略塔防,网游,塔防,漫画英雄,卡通,个性化"
44,"棋牌游戏,网游,扑克,德州"
46,"棋牌游戏,网游,麻将,写实"
48,"益智休闲,单机,解谜,写实"
50,"棋牌游戏,网游,斗地主,卡通,QQ"
52,"角色扮演,网游,角色,魔幻,2D"
54,"策略塔防,网游,策略,三国,Q版"
56,"棋牌游戏,网游,斗地主"
58,"角色扮演,网游,角色,仙侠,2D,OL"
60,"棋牌游戏,网游,斗地主"
70,"网游,角色,封神,2D,OL"
72,"策略塔防,单机,塔防,三国,Q版"
76,"棋牌游戏,网游,麻将"
78,"角色扮演,网游,角色,军事"
82,"动作冒险,单机,动作,军事"
84,"策略塔防,单机,免费,塔防,军事,卡通"
88,"益智休闲,单机,塔防,怪物"
90,"动作冒险,单机,动作,僵尸"
92,"益智休闲,单机,模拟"
96,"飞行射击,单机,飞行,军事,3D"
98,"大型网游,网游,角色,魔幻,3D,OL,英雄"
100,"飞行射击,单机,射击,军事,3D"
102,"经营养成,网游,养成,怪物,3D,个性化"
104,"益智休闲,单机,模拟,生活"
107,"棋牌游戏,网游,麻将,达人"
108,"益智休闲,单机,重力感应,个性化,愤怒的"
109,"益智休闲,单机,横版,跑酷,科幻,个性化,疯狂"
111,"角色扮演,单机,免费,跑酷,忍者,个性化"
113,"益智休闲,单机,消除,水果"
114,"益智休闲,单机,策略,军事,2D"
115,"益智休闲,单机,消除,动物,卡通"
116,"动作冒险,网游,射击,Q版"
120,"角色扮演,网游,横版,角色,仙侠,Q版"
121,"棋牌游戏,网游,斗地主"
124,"棋牌游戏,网游,斗地主,天天,中国风"
125,"益智休闲,单机,解谜"
126,"动作冒险,单机,免费,射击,军事,3D"
128,"网游,角色,魔幻,3D"
129,"网游,回合制,角色,仙侠,卡通,Q版,传奇"
133,"网游,卡牌,武侠,3D"
134,"益智休闲,单机,免费,消除,动物,OL"
135,"角色扮演,网游,回合制,角色,西游,3D"
136,"益智休闲,单机,消除,宝石"
137,"益智休闲,单机,消除,泡泡龙"
138,"策略塔防,单机,塔防,怪物"
139,"益智休闲,单机,解谜"
140,"角色扮演,网游,回合制,角色,武侠,3D,OL"
141,"棋牌游戏,网游,扑克,德州"
143,"棋牌游戏,网游,麻将"
144,"棋牌游戏,网游,麻将"
145,"棋牌游戏,网游,斗地主"
146,"策略塔防,网游,策略,军事"
147,"棋牌游戏,单机,免费,桌游"
149,"飞行射击,单机,射击,军事,传奇"
150,"动作冒险,单机,横版,格斗,愤怒的"
155,"益智休闲,单机,音乐"
156,"策略塔防,单机,塔防,军事,个性化"
157,"棋牌游戏,单机,免费,桌游"
158,"益智休闲,单机,街机"
159,"动作冒险,单机,动作,动物"
160,"益智休闲,单机,重力感应"
161,"动作冒险,单机,免费,格斗"
162,"策略塔防,单机,免费,塔防"
163,"益智休闲,单机,免费,解谜"
164,"角色扮演,单机,免费,动作,忍者"
165,"益智休闲,单机,免费,解谜"
166,"益智休闲,单机,免费,模拟"
167,"益智休闲,单机,免费"
168,"益智休闲,单机,免费,解谜"
169,"动作冒险,单机,免费,动作,忍者"
170,"益智休闲,单机,射击,动物,愤怒的小鸟"
171,"益智休闲,单机,免费,射击,动物,卡通,愤怒的小鸟"
172,"益智休闲,单机,解谜,动物"
173,"竞速游戏,单机,赛车,2D"
175,"益智休闲,单机,免费,消除"
177,"棋牌游戏,网游,斗地主"
178,"益智休闲,单机,免费,模拟"
180,"益智休闲,单机,免费,射击,卡通,愤怒的小鸟"
181,"益智休闲,单机,射击,卡通,愤怒的小鸟"
182,"益智休闲,单机,免费"
183,"益智休闲,单机,消除,宝石"
184,"经营养成,单机,养成,水果"
185,"棋牌游戏,单机,免费,棋类"
187,"益智休闲,单机,消除,泡泡龙"
188,"经营养成,网游,养成"
189,"策略塔防,单机,免费,策略"
190,"益智休闲,单机,街机"
192,"益智休闲,单机,模拟"
193,"棋牌游戏,单机,免费,棋类,涂鸦"
194,"棋牌游戏,单机,斗牛"
196,"益智休闲,单机,免费,解谜,3D"
198,"益智休闲,单机,消除,宝石,达人"
199,"益智休闲,单机,免费,找茬,达人"
200,"益智休闲,单机,免费,找茬"
201,"益智休闲,单机,解谜,卡通"
202,"经营养成,单机,养成,生活"
203,"策略塔防,单机,塔防,忍者"
204,"策略塔防,单机,策略,怪物"
205,"益智休闲,单机,解谜,生活"
206,"策略塔防,单机,策略"
207,"策略塔防,单机,策略,僵尸"
208,"策略塔防,单机,策略,3D,怪兽"
209,"策略塔防,单机,塔防,三国"
210,"益智休闲,单机,解谜"
211,"益智休闲,单机,动作,动物"
215,"策略塔防,单机,策略"
216,"策略塔防,单机,塔防"
217,"角色扮演,单机,射击,3D"
218,"角色扮演,单机,动作"
219,"角色扮演,网游,角色,武侠"
220,"棋牌游戏,单机,桌游"
221,"动作冒险,单机,免费,街机"
222,"策略塔防,单机,策略"
224,"益智休闲,单机,免费,消除,经典"
227,"棋牌游戏,网游,桌游"
228,"棋牌游戏,网游,斗牛"
229,"益智休闲,单机,解谜"
230,"益智休闲,单机,解谜"
231,"益智休闲,单机,解谜"
232,"棋牌游戏,单机,桌游"
234,"经营养成,单机,养成"
235,"益智休闲,单机"
236,"益智休闲,单机,模拟,疯狂"
237,"棋牌游戏,单机,扑克"
238,"角色扮演,单机,塔防,3D"
239,"角色扮演,单机,角色"
240,"角色扮演,单机,角色,僵尸"
241,"经营养成,单机,养成,中国风"
242,"角色扮演,单机,动作,军事,3D"
243,"棋牌游戏,单机,桌游"
245,"动作冒险,单机,跑酷,神庙逃亡"
246,"动作冒险,单机,免费,动作,3D"
247,"角色扮演,网游,角色,魔幻,3D"
248,"角色扮演,网游,角色,武侠,3D"
249,"策略塔防,单机,策略"
251,"棋牌游戏,单机,免费,桌游"
252,"益智休闲,单机,免费,解谜"
253,"动作冒险,单机,跑酷,3D"
254,"动作冒险,单机,跑酷,3D"
255,"动作冒险,单机,动作,忍者"
256,"棋牌游戏,单机,桌游"
257,"益智休闲,单机,解谜,疯狂"
258,"飞行射击,单机,射击,军事"
259,"策略塔防,网游,策略,三国"
260,"益智休闲,单机,IOS"
261,"角色扮演,网游,角色,忍者"
262,"角色扮演,单机,横版,角色,仙侠,3D"
264,"益智休闲,单机,模拟"
265,"益智休闲,单机"
266,"棋牌游戏,网游,麻将"
267,"益智休闲,单机,免费,怪物"
268,"益智休闲,单机,免费,解谜"
269,"益智休闲,单机,桌游"
270,"动作冒险,网游,动作,忍者,3D,个性化"
271,"动作冒险,单机,街机,电影改编,经典"
272,"棋牌游戏,网游,斗地主"
273,"飞行射击,网游,回合制,射击,Q版"
274,"角色扮演,网游,回合制,角色,怪物,3D"
275,"棋牌游戏,网游,斗地主,JJ"
277,"大型网游,网游,回合制,角色,仙侠,3D"
278,"益智休闲,单机,模拟,捕鱼,达人"
279,"角色扮演,网游,角色,仙侠,3D"
280,"动作冒险,单机,动作,忍者"
281,"益智休闲,单机"
282,"动作冒险,单机,塔防,战斗,暗黑"
284,"策略塔防,单机,塔防,魔幻,2D,指环王"
285,"竞速游戏,单机,赛车,3D"
286,"益智休闲,单机,解谜"
287,"棋牌游戏,网游,斗地主"
288,"棋牌游戏,网游,麻将"
289,"角色扮演,网游,角色,宝石"
290,"棋牌游戏,网游,卡牌,三国,暗黑,OL"
291,"动作冒险,单机,动作,暗黑"
292,"益智休闲,单机,消除"
293,"动作冒险,单机,动作,僵尸"
294,"益智休闲,单机,找茬,暗黑,找你妹"
295,"策略塔防,单机,塔防,保卫"
296,"角色扮演,网游,卡牌,漫画英雄,3D"
297,"角色扮演,网游,横版,角色,魔幻,暗黑"
298,"角色扮演,网游,角色,魔幻,2D,Q版"
299,"策略塔防,单机,策略,动物"
300,"大型网游,网游,角色,魔幻,3D"
301,"经营养成,单机,养成,生活,小清新"
302,"角色扮演,单机,动作,西游,卡通"
303,"益智休闲,单机"
304,"动作冒险,单机,横版,动作"
305,"策略塔防,单机,塔防,军事,暗黑"
307,"动作冒险,单机,跑酷,滑雪"
308,"益智休闲,单机,音乐"
309,"棋牌游戏,网游,扑克,梭哈"
310,"棋牌游戏,网游,斗地主,话费"
311,"角色扮演,网游,回合制,角色,OL"
312,"益智休闲,单机,免费,消除"
313,"棋牌游戏,网游,斗牛"
314,"棋牌游戏,网游,扑克,德州,OL"
315,"经营养成,网游,养成,三国,3D"
316,"益智休闲,单机,免费,模拟,动物,好玩"
317,"动作冒险,单机,跑酷,3D"
318,"竞速游戏,单机,赛车"
320,"益智休闲,单机,横版,3D"
321,"动作冒险,单机,格斗,3D"
322,"棋牌游戏,单机,斗地主,棋牌"
323,"益智休闲,单机,解谜,美女,小清新"
324,"棋牌游戏,单机,斗地主,美女,小清新"
325,"动作冒险,单机,跑酷,3D"
327,"竞速游戏,单机,免费,动作,2D"
329,"益智休闲,单机,免费,消除,连连看"
330,"益智休闲,单机,免费,模拟"
331,"动作冒险,单机,免费,格斗,经典游戏"
332,"角色扮演,网游,策略,三国"
333,"益智休闲,单机,免费,消除,连连看"
334,"棋牌游戏,网游,炸金花,棋牌"
335,"角色扮演,网游,回合制,角色,三国"
336,"角色扮演,网游,卡牌,电影改编"
337,"角色扮演,网游,横版,角色,武侠,3D,Q版"
338,"策略塔防,网游,策略,三国"
339,"益智休闲,单机,消除,水果,写实"
340,"棋牌游戏,网游,斗地主,美女,棋牌"
341,"动作冒险,单机,街机"
342,"益智休闲,单机,模拟,动物"
343,"角色扮演,单机,角色,军事"
344,"益智休闲,单机,动物"
345,"角色扮演,单机,角色,魔幻"
346,"经营养成,单机,养成"
347,"飞行射击,单机,飞行,2D"
349,"动作冒险,单机,免费,动作,忍者"
350,"动作冒险,单机,免费,赛车,3D"
351,"益智休闲,单机,模拟"
352,"动作冒险,单机,动作"
353,"棋牌游戏,单机,免费,棋类"
354,"策略塔防,网游,策略,军事"
355,"角色扮演,网游,角色,3D"
357,"棋牌游戏,单机,免费,棋类,象棋"
358,"动作冒险,单机,跑酷"
359,"益智休闲,单机,解谜,割绳子"
360,"策略塔防,网游,卡牌,三国,3D"
361,"益智休闲,单机,模拟,2D"
362,"策略塔防,单机,塔防"
363,"策略塔防,单机,射击,僵尸,塔防"
364,"益智休闲,单机,消除,达人"
365,"角色扮演,网游,回合制,策略,仙侠"
366,"角色扮演,网游,横版,格斗,漫画英雄,海贼王"
369,"益智休闲,单机,模拟,达人"
370,"飞行射击,单机,射击"
371,"棋牌游戏,网游,斗地主"
373,"策略塔防,网游,策略,2D,QQ游戏,QQ"
374,"益智休闲,单机,美女,小清新,真人"
375,"策略塔防,网游,策略"
376,"飞行射击,单机,飞行,2D"
377,"益智休闲,单机,消除,连连看"
378,"飞行射击,单机,飞行,2D"
379,"策略塔防,单机,策略,怪物"
380,"竞速游戏,单机,赛车"
381,"角色扮演,单机,角色,仙侠"
382,"益智休闲,单机,模拟,达人"
383,"竞速游戏,单机,赛车"
384,"角色扮演,单机,角色,忍者"
385,"益智休闲,单机,模拟,生活,小清新"
386,"动作冒险,单机,RPG,动作,3D"
387,"策略塔防,单机,塔防"
388,"动作冒险,单机,动作,僵尸"
389,"飞行射击,网游,射击,3D"
390,"棋牌游戏,单机,斗地主,棋牌"
391,"策略塔防,单机,策略,暗黑"
392,"益智休闲,单机,模拟,动物,写实"
393,"竞速游戏,单机 ,赛车,3D"
394,"棋牌游戏,单机,棋类,象棋"
395,"竞速游戏,单机,赛车"
396,"策略塔防,单机,塔防"
397,"棋牌游戏,单机,斗地主"
398,"竞速游戏,单机,赛车,3D"
399,"竞速游戏,单机,赛车,3D"
400,"益智休闲,单机,免费"
401,"益智休闲,单机,消除,宝石"
402,"益智休闲,单机"
403,"棋牌游戏,单机,棋类,五子棋"
404,"竞速游戏,单机,跑酷,怪物"
407,"益智休闲,单机 ,免费,消除"
408,"竞速游戏,单机 ,免费,赛车,3D"
409,"动作冒险,单机,免费,街机,经典"
410,"动作冒险,单机,免费,街机,经典"
411,"动作冒险,单机,免费,街机,经典"
412,"益智休闲,单机,免费,解谜,涂鸦"
413,"策略塔防,网游,策略,魔幻"
414,"角色扮演,网游,格斗,魔幻"
415,"角色扮演,网游,回合制,角色,武侠,RPG"
416,"大型网游,网游,策略,三国,SLG"
417,"大型网游,网游,即时战斗,策略,三国,2D"
418,"棋牌游戏,网游,炸金花"
419,"益智休闲,单机,模拟,达人,捕鱼"
420,"动作冒险,单机,动作,3D"
421,"益智休闲,单机,射击,动物"
422,"角色扮演,单机,角色,三国"
423,"益智休闲,网游,桌游,台球,博雅"
424,"棋牌游戏,网游,斗地主,中国风"
425,"角色扮演,网游,角色,武侠,2D"
426,"动作冒险,单机,动作,卡通"
427,"角色扮演,网游,角色,武侠,3D,水浒,YY,yy"
428,"策略塔防,网游,回合制,策略,三国,3D"
429,"益智休闲,单机,消除,泡泡龙"
430,"益智休闲,网游,模拟"
431,"益智休闲,单机,街机,老虎机"
432,"动作冒险,单机,射击"
433,"飞行射击,单机,飞行,机甲"
434,"角色扮演,单机,角色"
435,"经营养成,网游,养成,Q版,OL"
436,"角色扮演,单机,RPG,角色,仙侠"
437,"棋牌游戏,网游,炸金花,美女"
438,"动作冒险,单机,动作"
439,"益智休闲,网游,音乐,QQ"
440,"益智休闲,单机,射击,动物,3D"
441,"棋牌游戏,网游,卡牌"
442,"动作冒险,单机,免费,射击,军事"
443,"竞速游戏,单机,免费,赛车"
444,"角色扮演,网游,角色,武侠,Q版"
445,"角色扮演,网游,横版,角色,3D,OL"
446,"动作冒险,单机,街机,格斗"
447,"策略塔防,网游,策略,三国"
448,"棋牌游戏,网游,斗牛"
449,"经营养成,网游,养成,暗黑,战国"
450,"角色扮演,网游,回合制,角色,武侠,3D"
451,"益智休闲,网游,消除,泡泡龙,话费"
452,"飞行射击,单机,射击"
453,"动作冒险,单机,免费,街机"
454,"动作冒险,单机,免费,街机"
455,"飞行射击,单机,免费,街机"
456,"动作冒险,单机,免费,街机"
457,"动作冒险,单机,免费,街机"
458,"角色扮演,网游,RPG,角色,仙侠,2D,OL"
459,"角色扮演,网游,策略,武侠,2D"
460,"益智休闲,单机,体育,3D"
461,"角色扮演,单机,角色"
462,"益智休闲,单机"
463,"策略塔防,网游,回合制,养成"
465,"益智休闲,单机,消除,动物"
466,"角色扮演,网游,回合制,策略,三国"
467,"益智休闲,单机 "
468,"棋牌游戏,单机 ,麻将"
469,"棋牌游戏,网游,斗地主"
470,"飞行射击,单机,射击,僵尸"
471,"益智休闲,单机"
472,"角色扮演,网游,策略"
473,"棋牌游戏,网游,斗地主,美女"
474,"棋牌游戏,单机,扑克,美女"
475,"益智休闲,单机,消除,宝石"
476,"角色扮演,网游,角色,魔幻,3D,OL"
477,"飞行射击,单机,免费,射击"
478,"益智休闲,单机,免费,模拟"
479,"棋牌游戏,网游,炸金花,OL"
480,"益智休闲,单机,免费"
481,"动作冒险,单机,免费,动作,3D"
482,"益智休闲,单机,免费,消除,连连看"
483,"益智休闲,单机,模拟"
484,"益智休闲,单机,免费,模拟"
485,"益智休闲,单机,解谜,疯狂"
486,"角色扮演,单机,横板,格斗,DNF"
487,"竞速游戏,单机,免费,赛车,电影改编"
489,"益智休闲,单机,免费,解谜"
490,"益智休闲,单机,体育,3D"
491,"益智休闲,单机,免费,消除,动物"
492,"益智休闲,单机,免费,桌游"
494,"益智休闲,单机,免费"
495,"益智休闲,单机,免费,模拟,涂鸦"
496,"角色扮演,单机,免费,街机,三国"
497,"益智休闲,单机,射击,僵尸"
498,"动作冒险,单机,免费,街机"
499,"动作冒险,单机,动作"
500,"益智休闲,单机,模拟"
501,"动作冒险,单机,免费,街机"
503,"动作冒险,单机,动作"
504,"角色扮演,单机,角色,3D"
505,"动作冒险,单机,格斗"
506,"益智休闲,单机,找茬,美女"
507,"益智休闲,单机,模拟,达人"
508,"益智休闲,单机,模拟"
509,"益智休闲,单机,消除,水果"
510,"角色扮演,网游,角色,仙侠,3D"
511,"角色扮演,网游,角色,电影改编,OL"
512,"动作冒险,单机,免费,街机"
513,"益智休闲,单机"
514,"经营养成,网游,养成,QQ游戏,QQ"
515,"动作冒险,单机,动作"
516,"益智休闲,单机"
517,"经营养成,网游,消除,泡泡龙"
518,"益智休闲,单机,动物"
519,"棋牌游戏,网游,扑克"
520,"棋牌游戏,网游,扑克"
521,"动作冒险,单机,免费,街机"
522,"动作冒险,单机,免费,街机"
523,"动作冒险,单机,免费,街机"
524,"动作冒险,单机,免费,街机"
526,"经营养成,网游,养成,3D"
527,"飞行射击,单机,飞行,3D,电影改编"
529,"益智休闲,单机"
530,"益智休闲,单机,免费,3D"
531,"动作冒险,单机,动作,3D"
532,"竞速游戏,单机,赛车,3D"
534,"益智休闲,单机,美女,小清新,拼图"
535,"益智休闲,单机,僵尸"
536,"益智休闲,单机,体育,3D"
538,"角色扮演,网游,角色,魔幻"
539,"策略塔防,网游,策略,武侠"
540,"策略塔防,网游,策略,武侠"
541,"飞行射击,单机,飞行,3D"
542,"益智休闲,单机,消除,动物,小清新,个性化"
543,"益智休闲,单机,消除,糖果"
544,"角色扮演,单机,角色,西游,暗黑,电影改编"
545,"动作冒险,单机,射击,3D"
546,"益智休闲,单机,免费,模拟,逃脱"
547,"策略塔防,单机,塔防"
548,"益智休闲,单机,免费,消除,水果"
549,"益智休闲,单机,解谜"
550,"棋牌游戏,网游,斗牛"
551,"益智休闲,单机,解谜,疯狂"
552,"益智休闲,网游,消除"
553,"大型网游,网游,RPG,角色,武侠,2D"
554,"益智休闲,单机,解谜"
556,"竞速游戏,单机,赛车,3D"
557,"策略塔防,网游,卡牌"
558,"策略塔防,单机,策略,怪物"
559,"益智休闲,单机,卡通"
560,"策略塔防,单机,塔防,怪物"
561,"棋牌游戏,网游,斗地主,YY,yy"
562,"角色扮演,网游,角色,军事"
563,"角色扮演,网游,角色,武侠,3D,Q版"
564,"益智休闲,单机,解谜,美女,小清新"
565,"益智休闲,单机,免费"
566,"飞行射击,单机,免费,飞行"
567,"动作冒险,单机,免费,跑酷,3D,电影改编"
568,"动作冒险,单机,免费,射击,僵尸,3D"
569,"动作冒险,单机,免费,街机,2D"
570,"动作冒险,单机,免费,街机"
571,"动作冒险,单机,免费,街机"
572,"动作冒险,单机,免费,街机"
573,"动作冒险,单机,免费,街机"
574,"益智休闲,单机,模拟"
575,"角色扮演,网游,角色,仙侠"
576,"角色扮演,网游,RPG,角色,三国"
577,"角色扮演,网游,角色,军事,Q版"
578,"角色扮演,网游,角色,仙侠"
580,"棋牌游戏,网游,斗地主,话费"
581,"益智休闲,单机"
582,"益智休闲,单机,免费,体育,3D"
583,"动作冒险,单机,免费,模拟"
584,"益智休闲,单机,免费,模拟"
585,"益智休闲,单机,免费,美女,真人"
586,"动作冒险,单机,跑酷"
587,"益智休闲,单机,免费,水果"
588,"飞行射击,单机,免费,飞行"
589,"动作冒险,单机,免费,街机"
590,"益智休闲,单机,RPG,射击,西游"
591,"飞行射击,单机,飞行,3D"
592,"飞行射击,单机,飞行,3D"
593,"角色扮演,单机,角色,三国,大富翁"
594,"益智休闲,单机,消除,连连看"
595,"角色扮演,单机,角色,卡通,Q版"
596,"策略塔防,单机,策略,三国"
597,"经营养成,单机,养成"
598,"策略塔防,单机,策略,三国,Q版"
599,"角色扮演,网游,角色,仙侠"
600,"角色扮演,网游,回合制,角色,仙侠"
601,"益智休闲,网游,糖果"
602,"棋牌游戏,网游,麻将"
603,"益智休闲,单机,模拟,达人,口袋"
604,"棋牌游戏,单机,炸金花"
605,"角色扮演,网游,横版,角色,仙侠,2D,Q版"
606,"动作冒险,网游,体育,3D,OL"
607,"策略塔防,单机,免费,塔防"
608,"动作冒险,单机,免费,动作,3D"
609,"经营养成,单机,养成"
610,"棋牌游戏,单机,卡牌,大富翁"
611,"竞速游戏,单机,赛车,3D"
612,"竞速游戏,单机,赛车,3D"
613,"益智休闲,单机,消除,宝石"
614,"角色扮演,网游,回合制,角色,魔幻,3D"
615,"益智休闲,单机,消除,泡泡龙"
616,"棋牌游戏,网游,麻将"
617,"竞速游戏,单机,赛车,3D"
618,"棋牌游戏,网游,斗地主,赌神"
619,"棋牌游戏,网游,斗牛,赌神"
620,"棋牌游戏,网游,炸金花,赌神"
621,"角色扮演,网游,RPG,角色,西游"
622,"角色扮演,网游,角色,三国,OL"
624,"角色扮演,网游,RPG,角色,武侠,3D"
625,"角色扮演,网游,回合制,角色,三国,3D"
626,"飞行射击,单机,射击,怪物,3D,机甲"
627,"益智休闲,单机,模拟"
628,"益智休闲,单机,解谜,美女,真人"
629,"益智休闲,单机,射击"
630,"角色扮演,网游,横版,角色,仙侠"
631,"益智休闲,单机,解谜,美女,真人"
632,"益智休闲,单机,消除,动物,QQ游戏,QQ"
633,"角色扮演,网游,回合,角色,武侠,3D,卡牌,金庸,古龙,掌门,大侠"
634,"棋牌游戏,单机,模拟,写实"
635,"动作冒险,单机,格斗,3D"
636,"策略塔防,网游,策略,电影改编,OL"
637,"益智休闲,网游,RPG,卡牌,卡通"
638,"策略塔防,网游,策略,写实,Q版"
639,"益智休闲,网游,体育,写实,足球"
640,"动作冒险,网游,射击"
641,"角色扮演,网游,角色,三国,写实,Q版"
642,"益智休闲,网游,养成,美女,写实"
643,"动作冒险,单机,动作,卡通,越狱"
644,"策略塔防,单机,策略,漫画英雄,卡通,蜡笔小新,漫画"
645,"角色扮演,网游,策略,三国"
646,"竞速游戏,单机,重力感应,赛车,3D"
647,"角色扮演,单机,动作,三国"
648,"棋牌游戏,网游,炸金花,真人"
649,"角色扮演,网游,角色,3D"
650,"策略塔防,网游,策略,三国,3D"
651,"益智休闲,单机,音乐"
652,"飞行射击,单机,射击,涂鸦,免费,飞机"
653,"益智休闲,单机,免费"
654,"益智休闲,单机"
655,"动作冒险,单机,策略,军事"
656,"经营养成,单机,养成,动物,卡通,免费"
657,"动作冒险,单机,跑酷,卡通"
658,"益智休闲,单机,模拟,免费"
659,"益智休闲,单机,免费"
660,"角色扮演,网游,RPG,角色"
661,"角色扮演,网游,角色,仙侠"
662,"策略塔防,网游,策略,三国"
663,"益智休闲,单机,街机"
664,"策略塔防,单机,塔防,三国"
665,"经营养成,网游,养成,僵尸,OL"
666,"益智休闲,单机,街机,大富翁"
667,"角色扮演,网游,角色,封神,三国,Q版"
668,"益智休闲,单机,动作,动物,卡通"
669,"益智休闲,单机,重力感应,动作,动物,卡通"
670,"益智休闲,单机,模拟"
671,"益智休闲,单机,街机,水果,老虎机"
672,"益智休闲,单机,免费,体育"
673,"益智休闲,网游,免费"
674,"益智休闲,单机,消除,QQ游戏,QQ"
675,"益智休闲,单机,消除,疯狂"
676,"益智休闲,单机,免费,消除,疯狂"
677,"飞行射击,单机,飞行,飞机"
678,"策略塔防,单机,即时战斗,策略,军事,3D,DOTA,LOL"
679,"策略塔防,单机,横版,动作"
680,"益智休闲,单机,消除,动物,卡通"
681,"策略塔防,单机,射击,军事"
682,"角色扮演,单机,横版,动作,卡通,地下城"
683,"角色扮演,网游,卡牌"
684,"策略塔防,网游,策略,三国"
685,"策略塔防,网游,策略,三国"
686,"角色扮演,网游,横版,角色,电影改编"
687,"角色扮演,网游,策略,三国,Q萌"
688,"益智休闲,单机,跑酷"
689,"益智休闲,单机,横版,塔防"
690,"益智休闲,单机,消除,怪物"
691,"动作冒险,单机,跑酷,电影改编"
692,"益智休闲,单机,消除,泡泡龙"
693,"益智休闲,单机,消除,糖果"
694,"动作冒险,单机,街机,射击"
695,"角色扮演,网游,即时战斗,角色,仙侠"
696,"益智休闲,单机,免费,音乐"
697,"角色扮演,网游,角色,武侠"
698,"策略塔防,单机,即时战斗,策略,三国"
700,"角色扮演,网游,角色,西游"
701,"益智休闲,单机,策略,僵尸"
702,"益智休闲,单机,策略,僵尸"
703,"益智休闲,单机,街机,电影改编"
704,"棋牌游戏,网游,斗地主"
705,"角色扮演,网游,卡牌,漫画英雄,Q版"
706,"角色扮演,网游,回合制,角色,武侠,2D"
707,"角色扮演,网游,横版,格斗"
708,"益智休闲,单机,RPG,动作"
709,"益智休闲,单机,免费,模拟"
710,"益智休闲,单机,消除"
711,"益智休闲,单机 "
712,"角色扮演,网游,角色"
713,"角色扮演,网游,角色,仙侠,优质画面"
714,"益智休闲,单机,好玩"
715,"益智休闲,单机,好玩"
716,"动作冒险,单机,重力感应,跑酷,3D,中国风"
717,"益智休闲,单机,策略,僵尸"
718,"动作冒险,单机,跑酷"
719,"动作冒险,单机,免费,跑酷,动物"
720,"动作冒险,单机,跑酷,3D"
721,"益智休闲,单机,射击,动物"
722,"策略塔防,网游,策略,军事"
723,"飞行射击,网游,跑酷"
724,"角色扮演,网游,RPG,免费,格斗,3D"
725,"益智休闲,单机,射击,动物,卡通"
726,"动作冒险,单机,射击,3D"
727,"棋牌游戏,网游,炸金花"
728,"角色扮演,网游,RPG,角色,仙侠,3D"
729,"飞行射击,单机,射击,3D"
730,"角色扮演,网游,角色,西游,Q版,中国风"
731,"动作冒险,单机,射击,军事,3D"
732,"角色扮演,网游,角色,仙侠,2D,玄幻"
733,"棋牌游戏,单机,斗地主"
734,"角色扮演,网游,RPG,卡牌,军事,SLG"
735,"角色扮演,网游,角色,仙侠"
736,"角色扮演,网游,横版,角色,仙侠"
737,"益智休闲,单机,消除,糖果"
738,"策略塔防,单机,塔防"
739,"策略塔防,网游,策略"
740,"益智休闲,单机,免费"
741,"益智休闲,单机,免费,解谜"
742,"益智休闲,单机,搞笑"
743,"益智休闲,单机,免费"
744,"益智休闲,单机,赛车"
745,"益智休闲,单机,免费"
746,"益智休闲,单机,免费,消除,泡泡龙"
747,"益智休闲,单机,模拟,美女,真人"
748,"角色扮演,网游,回合制,角色,武侠,中国风,RPG,OL"
749,"益智休闲,单机,消除,宝石"
750,"角色扮演,网游,回合制,角色,三国"
751,"策略塔防,网游,回合制,卡牌,三国,3D"
752,"策略塔防,网游,战争"
